" "," "
Time,2023-06-01 21:53:28.907552001 +0100 BST m=+0.099789273
Toponame,./config/pi_nodes.csv
RequestFile,./config/sorted.csv
MemCap,1000.000
NodeNum,10
Beta,1.500
SlotNum,30
ReduFactor,10000.000
Token,local
Alpha,0.020
CommCostPara,1.000
Testbed,0
CpuFreq,3.000
" "," "
ID,funcType,commCost,runCost,instanCost,iscold,singlecost
160.00,2.00,0.00,9.54,52.98,1.00,62.52
161.00,2.00,0.00,9.54,52.98,1.00,62.52
162.00,2.00,0.00,9.54,52.98,1.00,62.52
163.00,2.00,0.00,9.54,52.98,1.00,62.52
164.00,2.00,0.00,9.54,52.98,1.00,62.52
8588.00,3.00,0.00,19.87,0.00,0.00,19.87
8589.00,3.00,1.50,19.87,0.00,0.00,21.37
8590.00,3.00,0.00,19.87,110.37,1.00,130.24
8591.00,3.00,0.00,19.87,110.37,1.00,130.24
8592.00,3.00,0.00,19.87,110.37,1.00,130.24
8593.00,3.00,0.00,19.87,110.37,1.00,130.24
8594.00,3.00,0.00,19.87,110.37,1.00,130.24
15696.00,4.00,0.00,5.51,0.00,0.00,5.51
15697.00,4.00,0.47,5.51,0.00,0.00,5.97
15698.00,4.00,0.00,5.51,30.59,1.00,36.10
165.00,2.00,0.00,9.54,0.00,0.00,9.54
166.00,2.00,1.50,9.54,0.00,0.00,11.04
167.00,2.00,0.46,9.54,0.00,0.00,10.00
168.00,2.00,0.00,9.54,52.98,1.00,62.52
169.00,2.00,0.00,9.54,52.98,1.00,62.52
170.00,2.00,0.00,9.54,52.98,1.00,62.52
171.00,2.00,0.00,9.54,52.98,1.00,62.52
172.00,2.00,0.00,9.54,52.98,1.00,62.52
173.00,2.00,0.00,9.54,52.98,1.00,62.52
8595.00,3.00,0.00,19.87,0.00,0.00,19.87
8596.00,3.00,1.50,19.87,0.00,0.00,21.37
8597.00,3.00,0.00,19.87,110.37,1.00,130.24
8598.00,3.00,0.00,19.87,110.37,1.00,130.24
8599.00,3.00,0.00,19.87,110.37,1.00,130.24
8600.00,3.00,0.00,19.87,110.37,1.00,130.24
8601.00,3.00,0.00,19.87,110.37,1.00,130.24
15699.00,4.00,0.00,5.51,0.00,0.00,5.51
15700.00,4.00,0.47,5.51,0.00,0.00,5.97
15701.00,4.00,0.00,5.51,30.59,1.00,36.10
174.00,2.00,0.00,9.54,0.00,0.00,9.54
175.00,2.00,1.50,9.54,0.00,0.00,11.04
